image_name,"x1, y1","x2, y2","x3, y3","x4, y4","x5, y5","x6, y6","x7, y7","x8, y8","x9, y9","x10, y10","x11, y11","x12, y12","x13, y13","x14, y14","x15, y15","x16, y16","x17, y17","xb, yb","w, h",label
1317_jpg.rf.b06b0c5675e9c8eb460446e6374759d7.jpg,"(0.35848475, 0.6999502)","(0.0, 0.0)","(0.35314667, 0.70239365)","(0.0, 0.0)","(0.35068, 0.71769387)","(0.37875372, 0.69398457)","(0.3503407, 0.74869347)","(0.38091737, 0.6965219)","(0.35533693, 0.80300534)","(0.38033575, 0.69096196)","(0.3509636, 0.7699931)","(0.4551448, 0.69899935)","(0.4393956, 0.730017)","(0.5031129, 0.6845361)","(0.48495302, 0.7067585)","(0.5624029, 0.7052291)","(0.5721875, 0.71464646)","(0.4453125, 0.728125)","(0.303125, 0.240625)",1
1318_jpg.rf.aa849d59c818dd3be40a282bd24535e2.jpg,"(0.35173482, 0.7062786)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.3723685, 0.70152676)","(0.34813732, 0.7558969)","(0.37524134, 0.7069613)","(0.35415676, 0.81051797)","(0.37811583, 0.6940176)","(0.34752902, 0.7746583)","(0.45498237, 0.69951177)","(0.44227296, 0.7304706)","(0.4972126, 0.68300164)","(0.4818949, 0.7057869)","(0.56190014, 0.69179744)","(0.5693682, 0.70209324)","(0.44609374, 0.72734374)","(0.3015625, 0.2453125)",1
1319_jpg.rf.ee160e71da5077462a6a0b475b255e3a.jpg,"(0.33378965, 0.72250354)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.3278566, 0.7435811)","(0.35334226, 0.7111646)","(0.3369441, 0.76637346)","(0.36500764, 0.71002203)","(0.35432002, 0.8108118)","(0.36984706, 0.7011143)","(0.35404766, 0.7688091)","(0.4395078, 0.7019585)","(0.43132043, 0.7329523)","(0.4870049, 0.6840166)","(0.47845727, 0.70513326)","(0.5603532, 0.7051161)","(0.56768227, 0.70988417)","(0.4453125, 0.72734374)","(0.30625, 0.2421875)",1
132_jpg.rf.e04b769da3c26fcbc69511714c50dcab.jpg,"(0.5626493, 0.11464288)","(0.57041204, 0.107175544)","(0.5571991, 0.109376505)","(0.58961976, 0.11159744)","(0.0, 0.0)","(0.59698564, 0.1382825)","(0.57397115, 0.1701707)","(0.56132334, 0.12866637)","(0.57627094, 0.23938756)","(0.5264113, 0.10760512)","(0.55234355, 0.2788857)","(0.6275979, 0.2497466)","(0.60484517, 0.25928718)","(0.6172004, 0.30637622)","(0.57524693, 0.30515158)","(0.6444658, 0.4029321)","(0.59381956, 0.39522403)","(0.5859375, 0.26328126)","(0.15, 0.3703125)",1
1320_jpg.rf.026f0bee6e5513e131bc5e57cc4ec687.jpg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.35609978, 0.7121676)","(0.33912492, 0.7633387)","(0.36310473, 0.7151787)","(0.35391295, 0.8094041)","(0.3696698, 0.7003838)","(0.35133907, 0.77053005)","(0.44198203, 0.7042809)","(0.43344125, 0.73386127)","(0.48922902, 0.6863041)","(0.479266, 0.7056673)","(0.5634147, 0.70282894)","(0.5705322, 0.7076512)","(0.44453126, 0.7265625)","(0.3046875, 0.24375)",1
1321_jpg.rf.4b23933e73516a074b77e3aeb116a3a9.jpg,"(0.34927863, 0.6953852)","(0.344887, 0.69039094)","(0.33699113, 0.70342034)","(0.0, 0.0)","(0.33487383, 0.7342207)","(0.38137373, 0.7059476)","(0.35535613, 0.7580511)","(0.36738253, 0.68047065)","(0.33932528, 0.7798828)","(0.35508007, 0.66456807)","(0.34837493, 0.7532559)","(0.47200376, 0.7148321)","(0.45503289, 0.74562037)","(0.5169055, 0.63164467)","(0.51040566, 0.66302735)","(0.5335458, 0.6717645)","(0.55517703, 0.6951509)","(0.44921875, 0.7015625)","(0.3140625, 0.253125)",1
1322_jpg.rf.8d8a90e6535ce0df211d36a74c7c8b5d.jpg,"(0.3566211, 0.69093984)","(0.3529164, 0.683746)","(0.34094542, 0.6986373)","(0.3624685, 0.694933)","(0.33655286, 0.73259026)","(0.39004725, 0.71075886)","(0.36565834, 0.7606169)","(0.38505065, 0.68296933)","(0.32167032, 0.7753501)","(0.37782615, 0.63882476)","(0.30457148, 0.7460166)","(0.4685525, 0.7306355)","(0.4534181, 0.75996166)","(0.50491464, 0.6618043)","(0.50719094, 0.6991326)","(0.5228583, 0.6660908)","(0.5352379, 0.6975482)","(0.43984374, 0.6976563)","(0.3078125, 0.2140625)",1
1323_jpg.rf.7e5e06d71760fbcf04e5352e933f8697.jpg,"(0.44342232, 0.31946182)","(0.4490797, 0.31338125)","(0.43648154, 0.31310675)","(0.0, 0.0)","(0.42552924, 0.31778568)","(0.46103373, 0.3545598)","(0.42171678, 0.35534373)","(0.47374192, 0.40346003)","(0.43135834, 0.40758872)","(0.4580875, 0.39140612)","(0.45788392, 0.3973484)","(0.444806, 0.4466405)","(0.41880202, 0.44761696)","(0.47013593, 0.43915838)","(0.45212108, 0.4401245)","(0.45314455, 0.5153588)","(0.44441932, 0.51626647)","(0.4421875, 0.42109376)","(0.08125, 0.2640625)",0
1324_jpg.rf.74be05da9232f793ccee0f78704259ef.jpg,"(0.44797072, 0.3265508)","(0.45175585, 0.31957498)","(0.44068432, 0.32131568)","(0.0, 0.0)","(0.43199044, 0.32353574)","(0.46867418, 0.3498014)","(0.42589077, 0.35612488)","(0.4796146, 0.39333117)","(0.43361655, 0.40537414)","(0.46358865, 0.3905959)","(0.45300263, 0.40442863)","(0.45378083, 0.43677002)","(0.42590612, 0.4391698)","(0.4736219, 0.44374323)","(0.45557848, 0.44545594)","(0.4502779, 0.51163566)","(0.4481237, 0.5165677)","(0.44453126, 0.42109376)","(0.0828125, 0.2609375)",0
1325_jpg.rf.f1349a19f40bdbe9e18a432171200b54.jpg,"(0.45056447, 0.3269084)","(0.45319825, 0.31960508)","(0.44276157, 0.32172114)","(0.0, 0.0)","(0.43267974, 0.32420686)","(0.4680299, 0.34887034)","(0.42552692, 0.35650903)","(0.47776923, 0.39438033)","(0.43471307, 0.4080758)","(0.4652717, 0.3918327)","(0.45666224, 0.40434867)","(0.452773, 0.43723702)","(0.42478633, 0.44053945)","(0.4755512, 0.44386435)","(0.45779547, 0.44698992)","(0.4501992, 0.5120446)","(0.44545975, 0.51837707)","(0.44453126, 0.42265624)","(0.0828125, 0.2640625)",0
1326_jpg.rf.eb3560361656e73579395652978d7e36.jpg,"(0.44318685, 0.64418083)","(0.4512454, 0.6413976)","(0.43927914, 0.6423175)","(0.4561924, 0.6527158)","(0.0, 0.0)","(0.45713824, 0.6795108)","(0.40272337, 0.6733536)","(0.48461953, 0.70835847)","(0.4044594, 0.6730989)","(0.4566304, 0.6885134)","(0.42109698, 0.65506417)","(0.4352007, 0.7522265)","(0.3950826, 0.75336015)","(0.41863975, 0.7861079)","(0.36551335, 0.80634815)","(0.47506422, 0.8342532)","(0.41957194, 0.8680371)","(0.42421874, 0.7734375)","(0.1796875, 0.29375)",1
1327_jpg.rf.5f57c2e738071040460d1a930ba45739.jpg,"(0.4463586, 0.64636886)","(0.45243248, 0.64302236)","(0.44338298, 0.6445458)","(0.0, 0.0)","(0.0, 0.0)","(0.4539617, 0.67927533)","(0.408364, 0.6707496)","(0.48664942, 0.703591)","(0.40921623, 0.65785384)","(0.45727912, 0.6857714)","(0.42499042, 0.64191777)","(0.43866, 0.7568234)","(0.40454093, 0.7581348)","(0.40910798, 0.7823972)","(0.36637893, 0.8117725)","(0.46402392, 0.8374771)","(0.41372603, 0.88564223)","(0.42734376, 0.7875)","(0.1765625, 0.321875)",1
1328_jpg.rf.484fcb3e1a3446c04c9e187434c7e7ad.jpg,"(0.44177428, 0.65048593)","(0.4483809, 0.64767635)","(0.43820938, 0.6488806)","(0.45221478, 0.65707654)","(0.0, 0.0)","(0.44846424, 0.68285805)","(0.41162547, 0.67615837)","(0.4788026, 0.70688045)","(0.4175346, 0.6743834)","(0.4612268, 0.69196194)","(0.43011817, 0.6678086)","(0.4320864, 0.7591731)","(0.4035461, 0.76072055)","(0.4073127, 0.8025373)","(0.3672101, 0.8328328)","(0.4541003, 0.85340583)","(0.39999282, 0.90418357)","(0.4265625, 0.80859375)","(0.18125, 0.3546875)",1
1328_jpg.rf.cb9d78adfd776fd2216f8f049c48b7c1.jpg,"(0.42852956, 0.17558219)","(0.43555886, 0.16970663)","(0.4220976, 0.16967085)","(0.44452414, 0.17577071)","(0.41473913, 0.17559837)","(0.45131287, 0.22245836)","(0.40657768, 0.22543225)","(0.46116194, 0.27313083)","(0.39231, 0.2890337)","(0.46584326, 0.3015954)","(0.38152853, 0.3429649)","(0.44599295, 0.33530617)","(0.41907993, 0.33675978)","(0.43739206, 0.42677742)","(0.42411822, 0.4285655)","(0.43345585, 0.5117773)","(0.4312399, 0.51917124)","(0.421875, 0.35)","(0.109375, 0.4125)",0
1329_jpg.rf.ed9360652005a5c3e626ff82fe764e5d.jpg,"(0.44289178, 0.6516384)","(0.45024014, 0.6484979)","(0.43937296, 0.6499075)","(0.45415416, 0.6578794)","(0.4241898, 0.65623343)","(0.44584227, 0.68424255)","(0.41062015, 0.6755816)","(0.477293, 0.7088798)","(0.41621405, 0.66971016)","(0.4614401, 0.69257146)","(0.42593908, 0.66780823)","(0.42882806, 0.7553512)","(0.39909738, 0.7576204)","(0.41788292, 0.7961677)","(0.36260307, 0.8309215)","(0.4831727, 0.8404086)","(0.39848465, 0.8993452)","(0.42734376, 0.8101562)","(0.1796875, 0.3546875)",1
133_jpg.rf.24da204cfa024f3fe61232b2f5a5a359.jpg,"(0.47939712, 0.20052716)","(0.4951364, 0.18829143)","(0.47011575, 0.1864228)","(0.5206898, 0.19525354)","(0.4613824, 0.1903167)","(0.5338646, 0.2868835)","(0.44783387, 0.28015524)","(0.5385625, 0.4199968)","(0.4408278, 0.40229568)","(0.53036594, 0.5277666)","(0.4270494, 0.5073774)","(0.50682604, 0.511484)","(0.4487334, 0.5076817)","(0.5025984, 0.6688229)","(0.43299088, 0.6704194)","(0.49807978, 0.79827535)","(0.41985974, 0.81243074)","(0.47734374, 0.49609375)","(0.1546875, 0.7546875)",0
133_jpg.rf.3781f4df25f6fb4fd5c15b89f90e5167.jpg,"(0.56379324, 0.10891867)","(0.5709671, 0.101388715)","(0.55781215, 0.10374577)","(0.58836895, 0.10452537)","(0.0, 0.0)","(0.60117555, 0.13102996)","(0.56812763, 0.16248879)","(0.5756155, 0.13203818)","(0.5730728, 0.23482707)","(0.5306821, 0.12004201)","(0.5492877, 0.2775051)","(0.63036084, 0.24541378)","(0.6015781, 0.25542885)","(0.62339765, 0.30715573)","(0.5765003, 0.31077167)","(0.6457938, 0.39969996)","(0.59365803, 0.4014329)","(0.58671874, 0.26171875)","(0.1546875, 0.3734375)",1
133_jpg.rf.9fcf6519c066b2c2eef7b797e0a0d711.jpg,"(0.41030312, 0.913856)","(0.41512856, 0.9224227)","(0.4167734, 0.91226465)","(0.40712065, 0.9405963)","(0.4167529, 0.91625994)","(0.3658425, 0.94588107)","(0.414471, 0.90462255)","(0.31923917, 0.94489956)","(0.4406437, 0.8804641)","(0.30218965, 0.90426177)","(0.46853155, 0.8973557)","(0.31544667, 0.8828632)","(0.34245405, 0.86312217)","(0.3041309, 0.80240995)","(0.32746488, 0.7873908)","(0.2715881, 0.77827966)","(0.3039728, 0.7853001)","(0.36328125, 0.86328125)","(0.2609375, 0.2734375)",1
133_jpg.rf.f6cba2dd9dd8ce74c413d034122b6063.jpg,"(0.42019612, 0.20071545)","(0.42462626, 0.19280288)","(0.413342, 0.19350632)","(0.0, 0.0)","(0.39908332, 0.19824553)","(0.4130722, 0.24600315)","(0.39396405, 0.24781509)","(0.0, 0.0)","(0.38435897, 0.30919147)","(0.0, 0.0)","(0.3861896, 0.372544)","(0.41073418, 0.37595233)","(0.3988576, 0.37701353)","(0.40657288, 0.47512048)","(0.4032852, 0.477776)","(0.39590162, 0.56931174)","(0.39315695, 0.57801735)","(0.39921874, 0.38828126)","(0.0734375, 0.4609375)",0
1330_jpg.rf.23f46d415d4cf31ed076a0b043fce675.jpg,"(0.44754896, 0.65521806)","(0.4538889, 0.6511305)","(0.444207, 0.6529394)","(0.4562099, 0.6581662)","(0.42816672, 0.65773547)","(0.45006004, 0.683526)","(0.41005498, 0.67860544)","(0.48236036, 0.7092925)","(0.4126788, 0.68341506)","(0.4614069, 0.6877531)","(0.41910166, 0.6846349)","(0.4297108, 0.75774616)","(0.3969625, 0.76066935)","(0.42169815, 0.80119216)","(0.36180213, 0.8330777)","(0.48885614, 0.8470062)","(0.39808357, 0.9000859)","(0.428125, 0.809375)","(0.18125, 0.353125)",1
1330_jpg.rf.ca15f2b26abaf2b0e39dc31f6c7955cf.jpg,"(0.48721176, 0.1989748)","(0.4954973, 0.19053566)","(0.47823405, 0.19204967)","(0.5048901, 0.19702753)","(0.4665474, 0.2007442)","(0.5126223, 0.25569248)","(0.46123496, 0.26363105)","(0.5217361, 0.32452348)","(0.45004398, 0.34253448)","(0.5350483, 0.3816741)","(0.45435125, 0.42037496)","(0.50791293, 0.39984512)","(0.47662535, 0.4047355)","(0.49860907, 0.50912774)","(0.48598987, 0.51958746)","(0.49301943, 0.60460967)","(0.48716202, 0.6202416)","(0.49609375, 0.41328126)","(0.1078125, 0.5109375)",0
1331_jpg.rf.070dbb93163dcf07a21ed05521b2f62c.jpg,"(0.50971144, 0.20325442)","(0.517177, 0.19547339)","(0.50139207, 0.19576731)","(0.5232304, 0.20029998)","(0.4865051, 0.20111236)","(0.5280623, 0.25414738)","(0.4745451, 0.25850743)","(0.53005254, 0.32218415)","(0.46850243, 0.3344785)","(0.53423446, 0.3873802)","(0.47394228, 0.40867218)","(0.5230647, 0.40216404)","(0.48667115, 0.4045163)","(0.52749324, 0.52515423)","(0.48970884, 0.52468705)","(0.5346971, 0.63369334)","(0.49326435, 0.63344777)","(0.5109375, 0.41875)","(0.11875, 0.521875)",0
1332_jpg.rf.e476e43b5754759d298ab2f680f2f0c4.jpg,"(0.52857316, 0.21105406)","(0.5366089, 0.20119445)","(0.51852214, 0.20359612)","(0.5494634, 0.2023633)","(0.50906134, 0.20871362)","(0.5609609, 0.2575654)","(0.50095594, 0.26640144)","(0.55443704, 0.31996816)","(0.49000138, 0.34244928)","(0.55982643, 0.3735815)","(0.49536204, 0.40854248)","(0.54815304, 0.4181382)","(0.50821346, 0.4207379)","(0.547876, 0.536584)","(0.50892246, 0.53361493)","(0.5442161, 0.64468664)","(0.50171566, 0.64114636)","(0.5257813, 0.43203124)","(0.1015625, 0.5421875)",0
1332_jpg.rf.f228093399bb96a089ad09dfa40f73fe.jpg,"(0.43484068, 0.65241235)","(0.44252667, 0.6487533)","(0.4307928, 0.6513821)","(0.44857684, 0.6581392)","(0.0, 0.0)","(0.44447786, 0.68408704)","(0.40710783, 0.68164426)","(0.4796699, 0.70721483)","(0.41442427, 0.6802529)","(0.46113977, 0.6918265)","(0.42503572, 0.67833817)","(0.43064356, 0.75743383)","(0.39884004, 0.7624268)","(0.42073646, 0.7944119)","(0.35843286, 0.83533347)","(0.4869016, 0.8392784)","(0.3923998, 0.9071125)","(0.428125, 0.81171876)","(0.18125, 0.3578125)",1
1333_jpg.rf.242e97d7dcae63c17e0eb96bc88c32c0.jpg,"(0.4425133, 0.652015)","(0.44968206, 0.64827836)","(0.43862647, 0.650869)","(0.45399427, 0.65748173)","(0.4237218, 0.658808)","(0.4482469, 0.68358064)","(0.40900746, 0.68184656)","(0.48137522, 0.70695865)","(0.41252375, 0.68290824)","(0.45977536, 0.6913141)","(0.4208992, 0.6813174)","(0.43064728, 0.75678456)","(0.39803657, 0.76196617)","(0.420681, 0.7954408)","(0.35980225, 0.8357766)","(0.48605666, 0.8405026)","(0.39455676, 0.90670806)","(0.428125, 0.8101562)","(0.18125, 0.3546875)",1
1337_jpg.rf.5a252588fa515035e4d02e37c317f9be.jpg,"(0.5590224, 0.22025812)","(0.5661412, 0.21134695)","(0.5496751, 0.21271114)","(0.57389987, 0.21338663)","(0.5354242, 0.21683471)","(0.58116657, 0.2692977)","(0.5220721, 0.2737002)","(0.5847829, 0.34969968)","(0.5104548, 0.3539324)","(0.5849984, 0.43633145)","(0.5101036, 0.4328193)","(0.5682352, 0.42731076)","(0.53043973, 0.42996472)","(0.5610264, 0.5488732)","(0.5374624, 0.5547752)","(0.55592555, 0.6614361)","(0.5380182, 0.67127484)","(0.55, 0.43984374)","(0.10625, 0.5484375)",0
134_jpg.rf.3a91f713f7e6f83513413ad6b10e8b82.jpg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.29820877, 0.2807989)","(0.34463888, 0.27655157)","(0.2593616, 0.3749904)","(0.3707704, 0.3726403)","(0.23597646, 0.4957375)","(0.39101386, 0.48924938)","(0.26834673, 0.52339786)","(0.37184224, 0.5269202)","(0.29328808, 0.593119)","(0.3651456, 0.593624)","(0.3171577, 0.7791871)","(0.363306, 0.7805018)","(0.3332011, 0.93778735)","(0.359815, 0.9472397)","(0.31328124, 0.5984375)","(0.1921875, 0.79375)",0
134_jpg.rf.c1b21c819efa3eea20692d88a35f6064.jpg,"(0.41794625, 0.19771084)","(0.0, 0.0)","(0.4122575, 0.19065066)","(0.0, 0.0)","(0.40200597, 0.19663234)","(0.4135291, 0.24546981)","(0.3952343, 0.24859957)","(0.0, 0.0)","(0.38257068, 0.31464767)","(0.0, 0.0)","(0.3805568, 0.3791711)","(0.41065797, 0.3798851)","(0.39947844, 0.38148323)","(0.40772066, 0.47745425)","(0.4030997, 0.48102775)","(0.39592132, 0.56941646)","(0.39312363, 0.5808464)","(0.4, 0.3890625)","(0.071875, 0.4625)",0
1342_jpg.rf.40a9e3d654d0857138ebb708c511eed2.jpg,"(0.5460587, 0.27454072)","(0.55532444, 0.26645678)","(0.5383932, 0.26527852)","(0.5695053, 0.2567734)","(0.527081, 0.2542574)","(0.5812394, 0.29596043)","(0.50997686, 0.29098323)","(0.585187, 0.3686391)","(0.4884147, 0.36276653)","(0.5729571, 0.4256618)","(0.49174157, 0.43920317)","(0.5631824, 0.45281094)","(0.5182675, 0.45090875)","(0.5588734, 0.6025704)","(0.5309118, 0.60055065)","(0.5531339, 0.7264624)","(0.53587323, 0.72956693)","(0.5375, 0.490625)","(0.121875, 0.59375)",0
1345_jpg.rf.6a0883a12e9b37dba325896c6eaa71c6.jpg,"(0.4657487, 0.65028924)","(0.0, 0.0)","(0.4560073, 0.6462225)","(0.0, 0.0)","(0.4453113, 0.6574495)","(0.47506595, 0.6757468)","(0.45836058, 0.67732155)","(0.4932591, 0.66568446)","(0.48223788, 0.6642885)","(0.4753642, 0.6393653)","(0.47465962, 0.6361767)","(0.49120584, 0.7595027)","(0.46898538, 0.7602653)","(0.55836254, 0.8096514)","(0.4876038, 0.8099078)","(0.5208795, 0.86903876)","(0.41104388, 0.86959344)","(0.4671875, 0.7835938)","(0.2, 0.3421875)",1
1346_jpg.rf.6e8c99c6541f03b5cdbb3c0654f94d63.jpg,"(0.4729971, 0.6483532)","(0.0, 0.0)","(0.46284762, 0.6442562)","(0.0, 0.0)","(0.4502178, 0.6562978)","(0.47489816, 0.6820513)","(0.46234116, 0.6736198)","(0.48930186, 0.6785322)","(0.48280716, 0.65073836)","(0.48190895, 0.6649765)","(0.47538337, 0.6354764)","(0.4908375, 0.7603595)","(0.47184795, 0.7576847)","(0.55601674, 0.81463796)","(0.48881707, 0.80992496)","(0.52263695, 0.8746201)","(0.4116066, 0.86955035)","(0.4671875, 0.7835938)","(0.2, 0.3421875)",1
1346_jpg.rf.fcc4521a6a58e3cca18ddee99f4fead4.jpg,"(0.5458512, 0.27918404)","(0.55793345, 0.265865)","(0.5342065, 0.2662601)","(0.57237333, 0.27191967)","(0.51870227, 0.2739527)","(0.5968727, 0.3575804)","(0.4903732, 0.3655302)","(0.6071104, 0.4732119)","(0.481901, 0.49361235)","(0.5579375, 0.39051637)","(0.51488125, 0.40826368)","(0.57992136, 0.5794473)","(0.5099272, 0.58289754)","(0.57085717, 0.7504629)","(0.5218147, 0.7552258)","(0.5639961, 0.8884075)","(0.54505247, 0.89849365)","(0.540625, 0.5835937)","(0.175, 0.7609375)",0
1348_jpg.rf.1745d3cd617db4c1f7ae72449706ff27.jpg,"(0.4402442, 0.640722)","(0.4347539, 0.6330424)","(0.42823964, 0.6386247)","(0.0, 0.0)","(0.41908056, 0.6523773)","(0.4643723, 0.6724665)","(0.43219596, 0.66489196)","(0.47128397, 0.67850786)","(0.41122913, 0.61885726)","(0.47679478, 0.6681238)","(0.4322408, 0.58472997)","(0.49378198, 0.75983256)","(0.46703416, 0.75901616)","(0.5361719, 0.8137372)","(0.49015015, 0.80637014)","(0.51734877, 0.8831213)","(0.41617736, 0.85763276)","(0.46640626, 0.771875)","(0.1953125, 0.359375)",1
1348_jpg.rf.7782feebee2b5eb8ed1e13d399e6d769.jpg,"(0.5442244, 0.27862632)","(0.55599755, 0.2644476)","(0.5310813, 0.26480824)","(0.570783, 0.27035874)","(0.5127709, 0.27161047)","(0.5941397, 0.357581)","(0.4884149, 0.3611505)","(0.6024542, 0.47575307)","(0.48064756, 0.49454537)","(0.55599874, 0.38475338)","(0.5086988, 0.4145874)","(0.57838166, 0.5830403)","(0.5082957, 0.5837966)","(0.56389266, 0.76551706)","(0.51831543, 0.76237625)","(0.5603855, 0.9148691)","(0.5399951, 0.91011286)","(0.540625, 0.5835937)","(0.175, 0.7765625)",0
1349_jpg.rf.c0841abc67edf63363677346b5d81519.jpg,"(0.5425028, 0.2793453)","(0.5548117, 0.265256)","(0.5298692, 0.26576978)","(0.57088727, 0.2711023)","(0.51413393, 0.27387404)","(0.594983, 0.3591165)","(0.49022922, 0.3647586)","(0.60250986, 0.47745037)","(0.4829031, 0.49406633)","(0.5513085, 0.38338134)","(0.510165, 0.40657148)","(0.5778658, 0.58271706)","(0.5088581, 0.58417714)","(0.5646743, 0.7628749)","(0.5210165, 0.76153547)","(0.5625045, 0.9084462)","(0.54552406, 0.90791285)","(0.53984374, 0.58125)","(0.1703125, 0.771875)",0
135_jpg.rf.50af369b242d06377bd4b7da823a7939.jpg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.36317593, 0.254217)","(0.40993205, 0.25332198)","(0.32667622, 0.33843192)","(0.42056537, 0.34554514)","(0.30656832, 0.4418493)","(0.43174285, 0.46043402)","(0.34795046, 0.45663247)","(0.42323914, 0.49209738)","(0.34740376, 0.5331524)","(0.40714425, 0.53607476)","(0.37245843, 0.6897038)","(0.39588383, 0.6904772)","(0.38993663, 0.8362566)","(0.3821583, 0.8420291)","(0.36953124, 0.534375)","(0.1640625, 0.7)",0
135_jpg.rf.86ac3a7c0990a09be16363db3408138a.jpg,"(0.413469, 0.9165602)","(0.42026162, 0.9219657)","(0.41830063, 0.91042346)","(0.0, 0.0)","(0.4095865, 0.9069338)","(0.3718962, 0.944806)","(0.3989846, 0.9007357)","(0.37151057, 0.9488676)","(0.43237215, 0.88007766)","(0.41415024, 0.91806793)","(0.4741127, 0.89708424)","(0.30936113, 0.89412653)","(0.32529396, 0.87433326)","(0.3125276, 0.81981534)","(0.32349455, 0.80492866)","(0.27655464, 0.78590995)","(0.29895812, 0.79391825)","(0.365625, 0.8617188)","(0.259375, 0.2765625)",1
135_jpg.rf.92f9affce96c1eabc0ef190ca7d293f1.jpg,"(0.49616018, 0.2035933)","(0.513037, 0.1889457)","(0.4828334, 0.18722871)","(0.54070306, 0.20212325)","(0.0, 0.0)","(0.5570839, 0.31100363)","(0.47563022, 0.29041967)","(0.54771894, 0.45808688)","(0.4820652, 0.41286883)","(0.4807023, 0.3994553)","(0.46539074, 0.38886958)","(0.5268705, 0.5554718)","(0.47081584, 0.5437283)","(0.5140136, 0.7440995)","(0.47961062, 0.7287953)","(0.5136718, 0.8942541)","(0.4890613, 0.88543195)","(0.503125, 0.5390625)","(0.134375, 0.81875)",0
135_jpg.rf.b4243012f04ec0c591567c17427f4ba3.jpg,"(0.62000716, 0.26394606)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.61654603, 0.3069625)","(0.5844582, 0.29086104)","(0.6277253, 0.35860324)","(0.55328196, 0.33825564)","(0.6347581, 0.31956106)","(0.5273948, 0.33631408)","(0.5723475, 0.40409812)","(0.5496502, 0.393644)","(0.5763899, 0.48659927)","(0.54313236, 0.47346196)","(0.5449073, 0.5569633)","(0.48414564, 0.5463843)","(0.5414063, 0.42265624)","(0.2203125, 0.3609375)",1
1350_jpg.rf.b03c2d9f53947a10b15c0eee9eeef775.jpg,"(0.40986642, 0.65326005)","(0.40975675, 0.64648473)","(0.40027827, 0.6527396)","(0.42484218, 0.6482995)","(0.401397, 0.66771674)","(0.46086717, 0.66510665)","(0.42050228, 0.70119786)","(0.4796961, 0.66438216)","(0.41463345, 0.7409297)","(0.46739873, 0.6752782)","(0.38481107, 0.75659955)","(0.4875725, 0.7399228)","(0.45500422, 0.752612)","(0.5340342, 0.7964221)","(0.46146983, 0.8049038)","(0.51536566, 0.8640772)","(0.4090712, 0.86665213)","(0.459375, 0.7914063)","(0.209375, 0.3109375)",1
1351_jpg.rf.9a351a71d5414ca2f144674558c9bce4.jpg,"(0.54352534, 0.27633387)","(0.55686074, 0.26389116)","(0.5314712, 0.2641223)","(0.57777226, 0.27424347)","(0.5190292, 0.27495188)","(0.59859353, 0.36283678)","(0.50505006, 0.35812843)","(0.6024074, 0.47713464)","(0.49293604, 0.4669632)","(0.552608, 0.44226915)","(0.5128176, 0.4455677)","(0.5788929, 0.5714749)","(0.51687723, 0.56879115)","(0.5647555, 0.76341975)","(0.5293225, 0.7614111)","(0.56068873, 0.9122221)","(0.5413471, 0.91319287)","(0.5523437, 0.58515626)","(0.1671875, 0.7796875)",0
1353_jpg.rf.1c279b8851d03e96e9dfed4d8062e516.jpg,"(0.4230605, 0.6483456)","(0.4224201, 0.6431401)","(0.41218454, 0.64837563)","(0.4326256, 0.64949304)","(0.40619248, 0.6664092)","(0.4662125, 0.66998136)","(0.41450262, 0.6991021)","(0.47888532, 0.6665515)","(0.40079507, 0.74073374)","(0.45713624, 0.65428)","(0.38185087, 0.7895848)","(0.4889198, 0.7392921)","(0.44848284, 0.7496413)","(0.5307512, 0.797716)","(0.4505387, 0.8028882)","(0.51736593, 0.86349744)","(0.4016471, 0.864384)","(0.45703125, 0.7890625)","(0.2078125, 0.3125)",1
1353_jpg.rf.bbfcaa7762836c92a22599f8ccc8bc5a.jpg,"(0.5470819, 0.27767873)","(0.5610747, 0.2647497)","(0.5348125, 0.26490015)","(0.58293104, 0.27286604)","(0.52089465, 0.27297756)","(0.6050205, 0.37338406)","(0.5016243, 0.36450192)","(0.61676365, 0.5194009)","(0.48473874, 0.48047224)","(0.6191529, 0.66997635)","(0.49632525, 0.5937374)","(0.5786675, 0.60594875)","(0.51542133, 0.6030737)","(0.56835496, 0.7873806)","(0.531145, 0.784726)","(0.5613102, 0.92230815)","(0.54030854, 0.9193568)","(0.5570313, 0.58984375)","(0.1671875, 0.7671875)",0
